text,label
"subject: re : 98 - 3405 activity being allocated / nomed 98 - 9643 daren , wanted to let you know that there are still two sitara deals that need to have the expected volume brought down to "" 0 "" of the list that i previously sent you . they are 114099 and 92918 . i appreciate you revising the ones that you have and you probably were going to handle the above two today . in case you were please disregard this notice . if you had fogotten , this can serve as reminder . as usual , thanks for your help . - jackie - 3 - 9497",ham
"subject: revised : eastrans nomination change effective 10 / 21 / 00 deliveries stay the same as stated below : redeliveries will be : 7900 from fuels cotton valley 22100 to pg & e - - - - - - - - - - - - - - - - - - - - - - forwarded by marta k henderson / houston / pefs / pec on 10 / 20 / 2000 08 : 32 am - - - - - - - - - - - - - - - - - - - - - - - - - - - marta k henderson 10 / 20 / 2000 08 : 16 am to : darrel f . bane / easttexas / pefs / pec pec , john a . bretz / gcs / cec / pec pec , chad w . cass / gcs / cec / pec pec , michael r . cherry / easttexas / pefs / pec pec , william e . speckels / gcs / cec / pec pec , donna c . spencer / gcs / cec / pec pec , julia a . urbanek / gcs / cec / pec pec , briley enron . com , dfarmer enron . com , carlos . j . rodriguez enron . com , sharon beemer / ftworth / pefs / pec pec , connie wester / easttexas / pefs / pec pec , ronald c . douglas / gcs / cec / pec pec , daniel c rider / houston / pefs / pec pec , john c lehman / field / pefs / pec pec cc : subject : eastrans nomination change effective 10 / 21 / 00 effective 10 / 21 / 00 deliveries to eastrans is 30 , 000 mmbtu / dy and maintain at this rate until further notified . the redeliveries will be : 7500 from fuels cotton valley 22500 to pg & e",ham
"subject: shopping for [ mortgages ] made easy good day , your application has been pre - approved on thurdsay , august 12 th 2004 . your mtg process is pre - approved for rates starting at 3 . 25 % fixed . please use our secure site to fill - out your application . http : / / goeasyloan . com / ? partid = pmm 2000 thanks much . we look foward to hearing from you . have a great day , josef goff contact - preference : http : / / goeasyloan . com / st . html",spam
"subject: operational expense k on midtex pipeline daren , i am sorry i completely forgot to provide you with the meters , there should be a total of eight . please let me know when you have it set up . thanks thu",ham
"subject: enron / hpl actuals for january 9 , 2001 teco tap 27 . 500 / enron",ham
"subject: tenaska iv 11 / 00 i am having trouble with the transport deal for the tenaska iv contracts on lone star . we have deal 452491 in sitara for meter 20014804 at a $ 0 . 01 transport rate . we received the statement from txu lone star and it does not agree with our deal . they are billing for meter 25000200 at $ 0 . 10 and meter 20014903 at $ 0 . 02 . these meters relate to the tenaska iv sale deal 384258 and the tenaska marketing deal 459898 , respectively . should our deal match what txu is billing or is there another deal that i am missing ? i haven ' t worked with transport very much , so i could be confused . i think we have this problem with oct 2000 , also , but i have not reviewed it yet . i am going to look at it this afternoon . tenaska iv has already reimbursed us for the txu transport , so we will need to pay this next week . also , now that we have the actuals for nov 2000 , we need to update the demand fees to reflect the correct volumes . barring any changes , i have listed the adjustments below and attached my spreadsheet . the unify adjustments will be over by about $ 20 . 00 from the spreadsheet . i thought it would be better have the cleburne desk at zero , than to leave a balance . 1 . deal 529856 - change 11 / 1 demand fee from $ 341 , 250 . 47 to $ 493 , 365 . 74 ( difference $ 152 , 115 . 27 ) 2 . deal 529856 - change 11 / 2 demand fee from $ 167 , 062 . 50 to $ 159 , 721 . 55 ( difference $ 7 , 340 . 95 ) 3 . deal 514353 - change agency fee volume from 45 , 000 / day to 45 , 016 / day ( difference $ 19 . 72 ) thanks , megan",ham
"subject: new product ! cialis soft tabs . hi ! we have a new product that we offer to you , c _ i _ a _ l _ i _ s soft tabs , cialis soft tabs is the new impotence treatment drug that everyone is talking about . soft tabs acts up to 36 hours , compare this to only two or three hours of viagra action ! the active ingredient is tadalafil , same as in brand cialis . simply dissolve half a pill under your tongue , 10 min before sex , for the best erections you ' ve ever had ! soft tabs also have less sidebacks ( you can drive or mix alcohol drinks with them ) . you can get it at : http : / / ejrhxw 322 . com / soft / no thanks : http : / / ejrhxw 322 . com / rr . php",spam
"subject: president juno . com : exciting news - free internet access ! - - - - - - - - - begin forwarded message - - - - - - - - - - from : president juno . com to : subject : exciting news - free internet access ! date : wed dec 22 16 : 30 : 24 est 1999 message - id : dear juno member , we have exciting news for you ! we have decided to expand our free basic service to include full web access . this means you can now use the world wide web completely free . no charges , no fees , no commitments . * this is not a free trial . it ' s free , period . what do you get with juno ' s completely free internet access service ? - access to everything the internet has to offer . - hundreds of access numbers across the country . - file attachment capability with your e - mail . - the juno guide , a floating banner directing you to some of the most interesting sites on the web . in order to start using the web for free , you need to have the latest version of our software , version 4 . 0 . this new version only takes about 15 minutes to download ( with a 56 k modem ) . there are two ways for you to get the software : 1 ) if you already have web access , you can download juno 4 . 0 at http : / / www . juno . com / junofree . 2 ) if you don ' t have web access , click on the ' advertisements ' menu at the top of your screen and select ' index of advertisements ' from the menu that drops down . then select the juno 4 . 0 advertisement , and you ' ll be presented with a screen allowing you to download the software . it ' s that easy ! hurry ! act now and get on the web , completely free . sincerely , charles ardai president juno online services , inc . * as with your current service , local telephone charges may apply . please consult your local phone company if you have any questions about the access numbers you have chosen . - - - - - - - - - end forwarded message - - - - - - - - - - you ' re paying too much for the internet ! juno now offers free internet access ! try it today - there ' s no risk ! for your free software , visit : http : / / dl . www . juno . com / get / tagj .",ham
"subject: re : first delivery - texaco e & p new deal number is 229481 susan smith ect 03 / 27 / 2000 02 : 24 pm to : tom acton / corp / enron enron , julie meyers / hou / ect ect cc : subject : re : first delivery - texaco e & p tom : would you please set up another one month ticket for the below ( last month was 211573 ) ? julie : per melissa ' s note please do not send out any paper on this . we expect the paper within a day or so . please let me know if you have any questions , thanks , scs x 33321 - - - - - - - - - - - - - - - - - - - - - - forwarded by susan smith / hou / ect on 03 / 27 / 2000 02 : 20 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : melissa graves 03 / 27 / 2000 02 : 12 pm to : susan smith / hou / ect ect cc : subject : re : first delivery - texaco e & p yes , but i would request that julie not send out paper since this should be back signed shortly . i noticed the deal vance requested below ( which tom set up as deal 211573 ) is attached to a committed reserves agreement that does not cover this meter . melissa susan smith 03 / 27 / 2000 12 : 27 pm to : melissa graves / hou / ect ect cc : subject : first delivery - texaco e & p can we just use this for april rather then putting in a one month firm ticket ( since we dont have paper anyway ) ? thanks , scs - - - - - - - - - - - - - - - - - - - - - - forwarded by susan smith / hou / ect on 03 / 27 / 2000 12 : 24 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - vance l taylor 03 / 03 / 2000 04 : 30 pm to : tom acton / corp / enron enron cc : julie meyers / hou / ect ect , susan smith / hou / ect ect , donald p reinhardt / hou / ect ect , melissa graves / hou / ect ect subject : first delivery - texaco e & p tom , the following production has commenced to flow and a ticket should be generated in sitara based upon the information below : counterparty meter volumes price period texaco e & p 9826 2 , 000 mmbtu / d 100 % if / hsc less $ 0 . 09 3 / 3 - 3 / 31 / 2000 thanks , vlt x 3 - 6353 - - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 03 / 03 / 2000 04 : 14 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : esther buckley 03 / 03 / 2000 01 : 23 pm to : molly l carriere / hou / ect ect , clem cernosek / hou / ect ect , donna consemiu / hou / ect ect , robert cook / hou / ect ect , howard b camp / hou / ect ect , lisa hesse / hou / ect ect , nathan l hlavaty / hou / ect ect , wayne e lightfoot / hou / ect ect , james mckay / hou / ect ect , mary m smith / hou / ect ect , steve schneider / hou / ect ect , melissa graves / hou / ect ect , michael walters / hou / ect ect , eric wardle / hou / ect ect , jill t zivley / hou / ect ect , mary jo johnson / hou / ect ect , rita wynne / hou / ect ect , michael w morris / hou / ect ect , cheryl jones / gpgfin / enron enron , reid hansen / gco / enron enron , darron c giron / hou / ect ect , o ' neal d winfree / hou / ect ect , susan smith / hou / ect ect , gary bryan / hou / ect ect , gary a hanks / hou / ect ect , donald p reinhardt / hou / ect ect , vance l taylor / hou / ect ect , brenda f herod / hou / ect ect , david baumbach / hou / ect ect , bryan hull / hou / ect ect , brian m riley / hou / ect ect , jeffrey a austin / hou / ect ect , cynthia hakemack / hou / ect ect , dawn c kenne / hou / ect ect , lisa csikos / hou / ect ect , kristen j hanson / hou / ect ect , heidi withers / hou / ect ect , j r fosdick / gco / enron enron , carlos j rodriguez / hou / ect ect , stephanie gomes / hou / ect ect , pat clynes / corp / enron enron , tom acton / corp / enron enron , robert walker / hou / ect ect cc : subject : first delivery - texaco e & p see attached file",ham
"subject: eastrans nomination - 7 / 29 and following this is to nominate 32 , 800 mmbtu for 7 / 28 into eastrans . redeliveries are : 7 , 800 mmbtu into hpl from fcv . 25 , 000 at mobil beaumont .",ham
"subject: re : contract status needed daren , please forward to suzanne calcagno , she sits near me on 5 tks - bob - - - - - original message - - - - - from : farmer , daren j . sent : monday , january 07 , 2002 8 : 33 am to : superty , robert subject : re : contract status needed bob , who is collecting the hard copies or e - mails of contracts ? i ' ve got the guadalupe contracts now . d - - - - - original message - - - - - from : superty , robert sent : friday , january 04 , 2002 9 : 26 am to : kinsey , lisa ; sullivan , patti ; gay , randall l . ; lamadrid , victor ; farmer , daren j . ; jaquet , tammy ; calcagno , suzanne subject : contract status needed on monday we have to file a "" transition plan "" with louise kitchen for netco . she wants details . on that note i need a status report from each desk on our effort to start the contract process for pipes , tpa ' s & ebb ' s so i can include that in the report . i have received some emails however i would like each manager to put together a summary in an excel spreadsheet that we can have suzanne consolidate with the stuff she already put together . please cover the key items listed in the earlier email . also we should be getting as much hard copy as possible so we can proceed with our goal of preparing for a startup . i suggest reviewing the paperwork and identify the stuff that you will need to get the forms completed . no doubt we will have substantial gaps but as long as we know where and what they are we can get the proper internal people involved ( legal , credit , etc . ) tks - bob",ham
